model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gpt-4o-mini,,Offshore,484,23,Safety,"If marine mammals or sea turtles are observed in the exclusion zone during the short silent period, resumption of seismic survey operations must be preceded by 60-minute all clear period followed by a ramp-up.",Exclusion zone during seismic survey operations,60,minutes,,marine mammal protection; environmental monitoring,0.09729212860078146,0.00267891643408063,0.15903262965534734,0.034220532319391636,0.4166666666666667,34,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial),True,60 minutes,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSOWF-2023-0042,Offshore,103,23,Environmental,Turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea development zone,25,meters,North Sea Offshore Wind Consortium,environmental; structural,0.09655629872167965,0.005678471334439646,0.12653768492400766,0.03968253968253968,0.4838709677419355,57,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); min depth (partial),True,25 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,103,Offshore,245,23,Environmental,Sound levels during pile driving must dissipate to below the 160 dB threshold within a distance of 7 km.,Pile driving activities within 7 km of sea turtle habitats,160.0,dB,,marine wildlife protection; noise pollution; environmental impact assessment,0.09636855648676429,0.0032645337699227063,0.16792500153578452,0.0392156862745098,0.3684210526315789,27,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment; life cycle (partial); number of turbines per row (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,160.0 dB,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,272,Offshore,493,23,Environmental,Any observed takes of listed marine mammals or sea turtles resulting in injury or mortality must be immediately (within 24 hours) reported to NMFS and BOEM.,Takes of marine mammals or sea turtles resulting in injury or mortality,24.0,hours,,marine mammal protection; sea turtle protection; environmental monitoring; incident reporting,0.0948286099671104,0.002039720347132464,0.14828742404643117,0.03065134099616858,0.4339622641509434,39,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,24.0 hours,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSOW-REG-2023-0042,Offshore,6,23,Environmental,Turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea EEZ,25,meters,North Sea Offshore Wind Consortium,environmental; structural,0.09445893596041277,0.004937325502314299,0.1289149398332108,0.03571428571428571,0.4666666666666667,55,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); min depth (partial); life cycle (partial),True,25 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,272,Offshore,493,23,Environmental,"A final technical report within 120 days after completion of the pile driving and construction activities must be provided to BOEM and NMFS which provides full documentation of methods and monitoring protocols, summarizes the data recorded during monitoring, estimates the number of listed marine mammals and sea turtles that may have been taken during construction activities, and provides an interpretation of the results and effectiveness of all monitoring tasks.",Pile driving and construction activities,120.0,days,,marine mammal protection; sea turtle protection; environmental monitoring; reporting,0.09394710209393017,0.0024196499713395256,0.15622828887884335,0.03169014084507042,0.3977272727272727,47,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,120.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,3.1.2.1,Offshore,79,23,Technical,"For the collection of geophysical data for shallow hazards assessments, side-scan sonar/sub-bottom profilers would be flown at 150-meter line spacing over the lease area.","Lease area, shallow hazards assessment phase",150,meters,GGARCH guidelines,geophysical surveys; hazard assessment,0.09390912749813206,0.006455860054401215,0.14013243022455316,0.026923076923076925,0.43902439024390244,50,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine spacing (partial); impact assessment (partial); torpedo testing area (partial); lease date (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial),True,150 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,268,Offshore,485,23,Environmental,The lessee must provide BOEM and NMFS with a report within 90 days following the commencement of seismic survey activities that includes a summary of the seismic surveying and monitoring activities and an estimate of the number of listed marine mammals and sea turtles that may have been taken as a result of seismic survey activities.,Seismic surveys for offshore wind farms,90.0,days,,reporting; monitoring; marine mammal protection; sea turtle protection; environmental impact assessment,0.09377592488554239,0.004361427521359058,0.13917549025517612,0.03985507246376811,0.4230769230769231,58,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial),True,90.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSW-2023-001,Offshore,138,23,Technical,Wind turbine foundations must be designed to withstand a 1-in-50-year extreme wave event,All offshore structures,50,years,ISO 19901-1,"structural engineering, safety",0.09370506509794646,0.006427758988222699,0.10577417366982661,0.027777777777777776,0.5384615384615384,55,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); design; number of turbines per row (partial); turbine position y (partial),True,50 years,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,OWED-2023-001,Offshore,124,23,Environmental,All offshore wind turbines must maintain a minimum clearance of 1 km from protected marine habitats.,EU territorial waters,1,km,EU Marine Strategy Framework Directive (MSFD),Environmental; Spatial,0.0934035439006373,0.0031936753660493857,0.13380648923363522,0.027777777777777776,0.4642857142857143,53,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial),True,1 km,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,B.1.3,Offshore,486,23,Environmental,A report must be provided to BOEM and NMFS within 90 days following the commencement of seismic survey activities that includes a summary of the subbottom sampling activities and an estimate of the number of listed marine mammals and sea turtles observed during sub-bottom sampling activities.,Sub-bottom sampling activities,90.0,days,,marine mammal protection; sea turtle protection; environmental reporting,0.09170153622756042,0.0020595609413672756,0.14775595308362527,0.02962962962962963,0.40625,40,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,90.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,,Offshore,379,23,Technical,Offshore wind turbine foundations must be designed to withstand 50-year extreme wave loads.,North Sea region,50,years (return period),IEC 61400-3,Structural engineering; Offshore construction,0.0916316396755601,0.005244402555053198,0.1198539647017031,0.027888446215139442,0.48,54,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); load; design,True,50 years (return period),comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,,Offshore,201,23,Technical,Offshore wind turbines must maintain a minimum clearance of 22 meters between the lowest blade tip and sea level,Offshore wind turbines,22,meters,,technical; safety,0.08911347269884214,0.005874430796029896,0.1264814109066548,0.024096385542168676,0.44,45,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial),True,22 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
