model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method
gpt-4o-mini,5.3,Offshore,427,11,Technical,"Customer/owner, supplier, subcontractor, or consultant that receives copies is required to acknowledge in writing within 3 working days receipt of the associated documents.",Document transmission and acknowledgment process during project execution.,3,working days,,document management; project communication,0.09457229195021959,0.0014042279472126968,0.210652316521429,0.01893939393939394,0.2702702702702703,31,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,3 working days,comprehensive_scientific
gemini-1.5-pro,Page 48 of 93,Offshore,113,26,Environmental,"The Lessee must submit a Boulder Identification and Relocation Plan(s) to BOEM and BSEE for the agencies’ 60-day review (in coordination with NMFS GARFO-HESD), 120 days prior to boulder relocation activities within the scope of the plan.",Boulder relocation,120,days,,environmental impact assessment; benthic habitat protection,0.09455003263283482,0.001955963900326841,0.13905903637182154,0.03383458646616541,0.4528301886792453,43,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,120 days,comprehensive_scientific
gpt-4o-mini,30 CFR Part 585,Offshore,36,1,Jurisdictional,"After considering any objections from the submitter, if we determine that release of such data and information will result in substantial competitive harm or disclosure of trade secrets, then the data and information will not be released at that time but will be subject to further review every 3 years thereafter.",Outer Continental Shelf,3.0,years,30 CFR 585.114(c)(2),data confidentiality; competitive harm; trade secrets,0.09452974913670724,0.0033453400974744656,0.18704520830179433,0.02867383512544803,0.31343283582089554,53,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); min depth (partial); current time (partial); down time (partial); outer continental shelf name (partial); min kilovolt (partial); lease date (partial); number of turbines per row (partial),True,3.0 years,comprehensive_scientific
deepseek-chat,NS-OWF-2023-001,Offshore,377,32,Spatial,Minimum 1km spacing required between turbines,Array areas,1,km,North Sea Wind Power Hub Agreement,array optimization; safety,0.09447478230455815,0.007098846438728017,0.11399075733380443,0.0371900826446281,0.5,68,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); farm power output (partial); power; turbine status (partial); min depth (partial),True,1 km,comprehensive_scientific
deepseek-chat,NSOW-REG-2023-0042,Offshore,6,23,Environmental,Turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea EEZ,25,meters,North Sea Offshore Wind Consortium,environmental; structural,0.09445893596041277,0.004937325502314299,0.1289149398332108,0.03571428571428571,0.4666666666666667,55,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); min depth (partial); life cycle (partial),True,25 meters,comprehensive_scientific
deepseek-chat,NS-OWF-2023-001,Offshore,763,20,Spatial,Wind turbines must maintain a minimum distance of 1 km from designated shipping lanes,North Sea Exclusive Economic Zone,1,km,Maritime Safety Directive 2021,navigation safety; project layout,0.09445500244723637,0.005260178985508061,0.11460934454331101,0.0398406374501992,0.5,62,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); design; min depth (partial),True,1 km,comprehensive_scientific
gpt-4o-mini,5.3.2,Offshore,107,26,Spatial,"The Lessee must prepare and implement an Anchoring Plan(s) for all areas where anchoring or buoy placement occurs and jack-up barges are used during construction and operations/maintenance within 1,640 ft (500 m) of habitats, resources, and submerged infrastructure that are sensitive.","Areas within 1,640 ft (500 m) of sensitive habitats and resources during construction and operations/maintenance.",500,meters,,environmental impact assessment; marine ecology; construction safety,0.09443342680006644,0.0020483909036983056,0.12108231049736612,0.029304029304029304,0.5142857142857142,37,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); missile testing area (partial); number of blades (partial),True,500 meters,comprehensive_scientific
gemini-1.5-pro,Page 3-59,Offshore,102,29,Safety,All vessels 65 feet in length or greater operating in the November 1 - April 30 time frame must operate at speeds less than 10 knots.,Vessels operating within the project area during November 1 - April 30,65.0,feet,"BOEMRE renewable energy lease terms, referencing NMFS regulations",protected species; environmental impact assessment; marine wildlife protection; navigational safety,0.09440608126953609,0.006086862281281193,0.13208946249789372,0.05263157894736842,0.41818181818181815,57,outer continental shelf a (partial); regulation; cut in wind speed (partial); lease id (partial); impact assessment; life cycle (partial); torpedo testing area (partial); current time (partial); down time (partial); lease date (partial),True,65.0 feet,comprehensive_scientific
gemini-1.5-pro,Page 59 of 93,Offshore,132,26,Safety,"If a sea turtle or manta ray is sighted at any distance within the operating vessel’s forward path, the vessel operator must slow down to 4 knots or less and steer away (unless unsafe to do so) until there is a separation distance of at least 100 m",Vessel operation during offshore wind farm activities,4,knots,,protected species; vessel operation; collision avoidance,0.09435054651005614,0.004660512634468572,0.1228909794574037,0.04,0.47619047619047616,52,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); down time (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial),True,4 knots,comprehensive_scientific
gpt-4o-mini,3-17,Offshore,97,48,Environmental,Deposition greater than 0.008 inches (0.2 mm) that may occur from Project activities was confined within 656 feet (200 meters) to 919 feet (280 meters) of the trench center of the disturbance.,Project activities affecting sediment deposition.,0.008,inches,,sediment management; environmental impact assessment,0.09434574846462115,0.0024833049065670454,0.18225193906093107,0.026717557251908396,0.3333333333333333,30,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,0.008 inches,comprehensive_scientific
gemini-1.5-pro,,Offshore,489,22,Environmental,Any observations concerning impacts on listed marine mammals or sea turtles must be transmitted to NMFS and BOEM within 48 hours.,Reporting requirements for impacts on marine mammals or sea turtles,48.0,hours,,marine mammal protection; environmental impact assessment; reporting,0.09433915968266125,0.002690210707834694,0.1429980757009776,0.03088803088803089,0.4418604651162791,31,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,48.0 hours,comprehensive_scientific
gpt-4o-mini,,Offshore,353,48,Environmental,Total Permanent Impacts shall not exceed 217.75 acres.,"Wind Farm Area - Alternative C2 (540 nm), Total Permanent Impacts",217.75,acres,,environmental impact assessment; land use,0.09428885049400046,0.0065924407792660135,0.18002237630657159,0.028225806451612902,0.32,45,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); impact assessment; torpedo testing area (partial); number of turbines per row (partial); wind zone (partial); wind speed at 10m (partial); distance to substation (partial),True,217.75 acres,comprehensive_scientific
