model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gpt-4o-mini,50 CFR 217.264(b)(12),Offshore,12,40,Safety,"If a plan is not submitted or approved by NMFS prior to vessel operations, all project vessels transiting, year round, must travel at speeds of 10-kn or less.",Vessels operating in marine environments during construction activities.,10.0,kn,50 CFR 217.264(b)(16),marine mammal protection; navigational safety,0.0765940111061734,0.0013918899651411,0.0926199478386216,0.037174721189591,0.4081632653061224,33,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); max wind speed (partial); wind speed (partial),True,10.0 kn,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,54,40,Technical,"Full detection data, metadata, and location of recorders (or GPS tracks, if applicable) from all real time hydrophones used for monitoring during construction must be submitted within 90 calendar days following completion of activities requiring PAM for mitigation via the ISO standard metadata forms available on the NMFS Passive Acoustic Reporting System website.","Construction phase, Passive Acoustic Monitoring (PAM) data",90.0,calendar days,NMFS Passive Acoustic Reporting System,environmental impact assessment; marine mammal protection; acoustic monitoring,0.0765032864930306,0.0027188397179806,0.117496626995501,0.0319148936170212,0.3378378378378378,45,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment; end date (partial); cable; current time (partial); down time (partial); number of turbines per row (partial); turbine position y (partial),True,90.0 calendar days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,42,40,Safety,"PSOs and PAM operators must not exceed 4 consecutive watch hours on duty at any time, must have a 2-hour (minimum) break between watches, and must not exceed a combined watch schedule of more than 12 hours in a 24-hour period.",Monitoring during WTG and OSS foundation installation and UXO/MEC detonations,4.0,hours,NMFS regulations,marine mammal monitoring; worker safety,0.0764164627638832,0.0059461335832831,0.0995406171824861,0.0439560439560439,0.3538461538461538,69,wind direction (partial); outer continental shelf a (partial); regulation; cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); min depth (partial); current time (partial),True,4.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,15,40,Technical,LOA Holder must provide NMFS Office of Protected Resources with a bubble curtain performance test and maintenance report to review within 72 hours after each pile using a bubble curtain is installed.,Offshore wind farm construction (pile driving with bubble curtains),72.0,hours,,reporting; noise mitigation; monitoring,0.0762128188095231,0.0034381982547187,0.1253676802291709,0.0339622641509433,0.3043478260869565,49,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); number of turbines per row (partial); power line id (partial); wind zone (partial); wind speed at 10m (partial); distance to substation (partial),True,72.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,217.266,Offshore,59,40,Reporting,LOA Holder must report any lost gear associated with the fishery surveys to the NMFS GARFO Protected Resources Division as soon as possible or within 24 hours of the documented time of missing or lost gear.,Fishery surveys,24.0,hours,NMFS GARFO Protected Resources Division,lost gear reporting; environmental monitoring; fishery surveys,0.0761467684609291,0.0025396916924923,0.078188945463786,0.023076923076923,0.4705882352941176,39,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); current time (partial); down time (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); time; distance to substation (partial),True,24.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,50 CFR 217.264(d)(4),Offshore,23,40,Safety,"At least two on-duty PSOs must monitor for marine mammals at least 30 minutes before, during, and 30 minutes after vibratory pile driving associated with cofferdam and casing pipe installation.",Vibratory pile driving associated with cofferdam and casing pipe installation,2.0,PSOs,50 CFR 217.264(d)(4),marine mammal protection; construction monitoring,0.0759874544008756,0.001878045202827,0.1376271952607373,0.018796992481203,0.3018867924528302,32,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); installation; distance to substation (partial); gulf of mexico fishery management council (partial),True,2.0 PSOs,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,10,40,Environmental,"If a North Atlantic right whale is reported via any of the monitoring systems within 10 kilometers (km; 6.2 miles (mi)) of a transiting vessel(s), that vessel must operate at 10 knots (kn; 11.5 miles per hour (mph)) or less for 24 hours following the reported detection",Transit within 10km of a reported North Atlantic right whale,10.0,km,,marine mammal protection; vessel operations,0.0758973800693134,0.0012609937221089,0.075463890176439,0.0364963503649635,0.4545454545454545,27,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,10.0 km,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4.1,OCS-R1-05,Offshore,27,27,Technical,"The Marine Engines on the Eco Edison Vessel, while operating as an OCS source, shall be EPA certified to the Marine Tier 3 (Category 3 Marine Engines) NO X, HC, and CO emission standards or Marine Tier 4 (Category 2 Marine Engines) NO X, HC, and CO emission standards specified within 40 C.F.R. Part 1042. Tier 4 emission standards apply to engine(s) at or above 600 kW, and Tier 3 emission standards apply to engine(s) below 600 kW.",Eco Edison Vessel operating as an OCS source,600.0,kW,"40 C.F.R. Part 1042; 40 C.F.R. Part 60 Subpart IIII (§60.4200–60.4219, Table 1–Table 8); 40 C.F.R. Part 52.21; 310 CMR 7.00 Appendix A",air emissions; marine vessel compliance; construction phase,0.0756957914853178,0.0004226176168832,0.1052317866039316,0.0167785234899328,0.4060150375939849,20,outer continental shelf a (partial); cut in wind speed (partial); end date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); distance to population center (partial); wind speed at 50m (partial); specific humidity at 2m (partial),True,600.0 kW,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,50 CFR 217.264(f)(14)(15)(g)(1)(2),Offshore,32,40,Environmental,"Survey gear must be deployed as soon as possible once the vessel arrives on station. Gear must not be deployed if there is a risk of interaction with marine mammals. Gear may be deployed after 15 minutes of no marine mammal sightings within 1 nautical mile (nmi; 1,852 m) of the sampling station",Fisheries monitoring surveys,15.0,minutes,50 CFR 217.264(g)(1),marine mammal protection; fisheries surveys,0.0754680809012077,0.0008475818741611,0.088724275096594,0.017921146953405,0.4492753623188406,28,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,15.0 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,11,40,Safety,"If a North Atlantic right whale is sighted within 500 m of an underway vessel, that vessel must reduce speed and shift the engine to neutral. Engines must not be engaged until the whale has moved outside of the vessel's path and beyond 500 m.",Vessel operations in the vicinity of North Atlantic right whales,500.0,meters,,marine mammal protection; vessel operation; collision avoidance,0.075369325159829,0.0019619652299594,0.0781815508903576,0.03690036900369,0.4375,43,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,500.0 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,22,40,Environmental,LOA Holder must submit a Pile Driving Mitigation Plan to NMFS Office of Protected Resources for review and approval at least 180 days prior to planned start of pile driving and abide by the Plan if approved.,Pile driving activities,180.0,days,NMFS Office of Protected Resources,marine mammal protection; noise mitigation,0.0752383118998659,0.0011076279459624,0.0852478520980204,0.0304182509505703,0.4313725490196078,36,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,180.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,43,44,Technical,"When real-time PAM is used during construction for mitigation purposes, a subset of the information required on species detections is expected to be provided and uploaded no later than 24 hours after the detection.",Construction phase,24.0,hours,,construction monitoring; species detection,0.0750850487493964,0.0024058616567719,0.0970035302168089,0.0227272727272727,0.4047619047619047,44,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); load; current time (partial); down time (partial); number of turbines per row (partial); power line id (partial); load factor (partial); wind speed at 10m (partial),True,24.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
