model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,is_regulatory,confidence_score,analysis_reason,text_length,has_numerical_constraint
deepseek-chat,NSW-2023-004,Offshore,53,12,Safety,Helicopter landing pads on offshore platforms must provide a clear area of 25m diameter.,All offshore wind farm operational platforms,25,m,International Civil Aviation Organization (ICAO) Annex 14,safety; aviation,True,1.0,Contains 2 mandatory verb(s); Contains 1 constraint type(s); Uses regulatory sentence structure,88,True
deepseek-chat,OWF-2023-001,Offshore,79,12,Technical,Wind turbines must maintain a minimum clearance of 22 meters between the lowest blade tip and mean high water level,All offshore wind turbines in North Sea projects,22,meters,North Sea Offshore Wind Safety Standard 2022,safety; technical,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,115,True
deepseek-chat,NOW-REG-2023-001,Offshore,292,11,Spatial,Wind farms must maintain a minimum 1 nautical mile clearance from shipping lanes,All offshore wind energy areas,1,nautical mile,International Maritime Organization (IMO),navigation safety; maritime operations,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 numerical constraint(s); Uses regulatory sentence structure,80,True
deepseek-chat,OWF-REG-2023-001,Offshore,288,11,Environmental,All wind turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine mammal passage,Turbine foundations in North Atlantic waters,25,meters,Marine Mammal Protection Act (MMPA) Section 101(a)(5)(D),environmental; structural design,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 4 regulatory context(s); Uses regulatory sentence structure,126,True
deepseek-chat,NS-OWF-2023-0042,Offshore,265,11,Environmental,All turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea Exclusive Economic Zone,25,meters,OSPAR Convention Annex VII,environmental; structural design,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 4 regulatory context(s); Uses regulatory sentence structure,119,True
deepseek-chat,NOW-2023-001,Offshore,105,11,Spatial,Wind turbines must maintain a minimum distance of 1 nautical mile from shipping lanes.,All offshore wind farms in designated maritime zones,1,nautical mile,International Maritime Organization (IMO),navigation safety; maritime law,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,86,True
deepseek-chat,OWF-REG-2023,Offshore,390,10,Safety,Minimum clearance of 22 meters must be maintained between lowest blade tip and mean high water spring tide level,All UK offshore wind farms,22,meters,Maritime and Coastguard Agency,navigation safety; turbine design,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Uses regulatory sentence structure,112,True
deepseek-chat,NS-OWF-2023-001,Offshore,415,10,Environmental,All turbines must maintain a minimum clearance of 500 meters from identified marine protected areas.,North Sea offshore wind projects,500,meters,Marine Spatial Planning Directive (EU 2021/123),environmental; spatial,True,1.0,Contains 2 mandatory verb(s); Contains 2 regulatory phrase(s); Contains 1 constraint type(s); Contains 2 regulatory context(s); Uses regulatory sentence structure,100,True
deepseek-chat,BOEM 2021,Offshore,422,10,Spatial,Offshore wind turbines must maintain a minimum clearance of 1 nautical mile from shipping lanes.,U.S. federal waters,1,nautical mile,BOEM 2021,"Safety, Navigation",True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,96,True
deepseek-chat,BOEM-2023-001,Offshore,426,10,Safety,Offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water (MHW).,U.S. federal waters,22,meters,Bureau of Ocean Energy Management (BOEM),Navigational safety; Technical,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,98,True
deepseek-chat,NSOW-2023-001,Offshore,431,10,Environmental,Turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea development zone,25,meters,North Sea Offshore Wind Authority,environmental; structural,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 4 regulatory context(s); Uses regulatory sentence structure,115,True
deepseek-chat,NSW-2023-001,Offshore,7,11,Environmental,All wind turbines must maintain a minimum distance of 1 km from marine protected areas.,North Sea offshore wind projects,1,km,North Sea Offshore Wind Authority (NSOWA),environmental; spatial,True,1.0,Contains 2 mandatory verb(s); Contains 2 regulatory phrase(s); Contains 1 constraint type(s); Contains 2 regulatory context(s); Uses regulatory sentence structure,87,True
deepseek-chat,OWF-REG-2023-001,Offshore,26,11,Environmental,All offshore wind turbines must maintain a minimum distance of 1 km from marine protected areas.,European Union waters,1,km,EU Marine Spatial Planning Directive 2023,environmental; spatial,True,1.0,Contains 2 mandatory verb(s); Contains 2 regulatory phrase(s); Contains 1 constraint type(s); Contains 2 regulatory context(s); Uses regulatory sentence structure,96,True
deepseek-chat,NSOW-REG-2023-0042,Offshore,73,11,Safety,All vessels operating within 500m of turbines must maintain continuous radio contact,Wind farm operational areas,500,meters,IMO Resolution MSC.348(91),maritime safety; operations,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 regulatory context(s); Contains 1 numerical constraint(s); Uses regulatory sentence structure,84,True
deepseek-chat,OWF-REG-2023-001,Offshore,138,11,Safety,Minimum clearance of 22 meters must be maintained between lowest blade tip and highest astronomical tide,All offshore wind turbines in UK waters,22,meters,UK Marine and Coastal Access Act 2009,navigation safety; technical,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Uses regulatory sentence structure,104,True
deepseek-chat,NS-OWF-2023-0042,Offshore,221,11,Environmental,All turbine foundations must maintain a minimum clearance of 15 meters from the seabed to protect benthic habitats,North Sea Exclusive Economic Zone,15,meters,OSPAR Convention Annex VII,environmental; structural,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 3 regulatory context(s); Uses regulatory sentence structure,114,True
deepseek-chat,EWF-2023-001,Offshore,146,11,Environmental,Turbine foundations must avoid coral reefs within a 500-meter buffer zone.,North Sea offshore projects,500,meters,EU Marine Strategy Framework Directive,ecological conservation; construction,True,1.0,Contains 1 mandatory verb(s); Contains 2 regulatory phrase(s); Contains 2 constraint type(s); Contains 2 regulatory context(s),74,True
deepseek-chat,NSW-REG-2023-004,Offshore,155,11,Spatial,Wind turbines must maintain a minimum clearance of 1 km from designated shipping lanes,North Sea Exclusive Economic Zone,1,km,IMO Resolution MSC.345(91),navigation safety; turbine placement,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,86,True
deepseek-chat,NSW-REG-2023-004,Offshore,155,11,Environmental,Underwater noise during pile driving shall not exceed 160 dB re 1 μPa at 750 m from source,All construction phases,160,dB,OSPAR Commission Decision 2022/1,marine mammals; construction impacts,True,1.0,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 numerical constraint(s); Uses regulatory sentence structure,90,True
deepseek-chat,EWEA-OSW-2020,Offshore,171,11,Safety,Minimum clearance of 22 meters must be maintained between lowest blade tip and highest astronomical tide,UK offshore wind farms,22,meters,UK Marine and Coastal Access Act 2009,navigation safety; turbine design,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Uses regulatory sentence structure,104,True
deepseek-chat,EWEA-2023-001,Offshore,196,11,Environmental,All offshore wind turbines must maintain a minimum clearance of 25 meters between the lowest blade tip and highest astronomical tide level,All offshore wind turbines in European waters,25,meters,EU Maritime Spatial Planning Directive,safety; navigation,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,138,True
deepseek-chat,NSOW-2023-0042,Offshore,205,11,Environmental,All turbine foundations must maintain a minimum clearance of 15 meters from the seabed to allow for marine life passage,North Sea development zone,15,meters,OSPAR Convention Annex VII,environmental; structural,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 4 regulatory context(s); Uses regulatory sentence structure,119,True
deepseek-chat,NS-OWF-REG-2023-004,Offshore,206,11,Environmental,All turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea Exclusive Economic Zone,25,meters,North Sea Environmental Protection Agency,environmental; structural design,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 4 regulatory context(s); Uses regulatory sentence structure,119,True
deepseek-chat,NSOW-REG-2023-0042,Offshore,208,11,Environmental,Turbine foundations must be designed to minimize seabed disturbance within protected marine habitats,North Sea designated conservation areas,,,OSPAR Convention Annex V,environmental; technical,True,1.0,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 4 regulatory context(s); Uses regulatory sentence structure,100,False
deepseek-chat,,Offshore,107,12,Technical,Offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water (MHW).,U.S. federal waters,22,meters,Bureau of Ocean Energy Management (BOEM),Safety; Navigational,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,98,True
deepseek-chat,NSOW-2023-0042,Offshore,120,12,Environmental,All turbine foundations must maintain minimum 500m clearance from identified marine mammal migration routes,North Sea Exclusive Economic Zones,500,meters,OSPAR Convention Annex VII,environmental; siting,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 3 regulatory context(s); Contains 1 numerical constraint(s); Uses regulatory sentence structure,107,True
deepseek-chat,30 CFR Part 585,Offshore,157,12,Spatial,Turbine spacing must maintain a minimum of 5 rotor diameters between units,Wind turbine array layout,5,rotor diameters,BOEM Layout Guidelines,technical; safety,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,74,True
deepseek-reasoner,BOEM 2020-XXX,Offshore,7,18,Spatial,Wind turbines must be spaced at least 1 nautical mile apart in the direction of prevailing winds and 0.5 nautical miles apart in crosswind directions,Atlantic OCS,"[1, 0.5]",nautical miles,BOEM,Technical; Safety,True,1.0,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 regulatory context(s); Contains 1 numerical constraint(s); Uses regulatory sentence structure,149,True
deepseek-chat,NS-OWF-2023-0042,Offshore,96,17,Environmental,Turbine foundations must maintain a minimum clearance of 25 meters above mean high water springs to prevent ship collisions,North Sea Exclusive Economic Zones,25,meters,OSPAR Commission Decision 2022/1,safety; navigation,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 2 regulatory context(s); Uses regulatory sentence structure,123,True
deepseek-chat,30 CFR Part 585,Offshore,149,17,Environmental,Lessees must conduct site assessment and environmental monitoring to ensure minimal impact on marine ecosystems.,U.S. Outer Continental Shelf,,,BOEM 30 CFR § 585.601,Environmental impact; Marine biology,True,1.0,Contains 2 mandatory verb(s); Contains 2 constraint type(s); Contains 2 regulatory context(s),112,False
deepseek-chat,OWF-REG-2023,Offshore,150,17,Safety,Minimum clearance of 22 meters must be maintained between lowest blade tip and highest astronomical tide,All offshore wind turbines in UK waters,22,meters,Maritime and Coastguard Agency,navigation safety; operations,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Uses regulatory sentence structure,104,True
deepseek-chat,NOW-REG-2023-001,Offshore,156,17,Safety,Minimum clearance of 22 meters must be maintained between lowest blade tip and mean high water,All offshore turbines,22,meters,International Electrotechnical Commission IEC 61400-3,navigation safety; operations,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Uses regulatory sentence structure,94,True
deepseek-chat,NS-OWF-2023-0042,Offshore,164,17,Environmental,All turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea Exclusive Economic Zone,25,meters,OSPAR Convention Annex VII,environmental; structural design,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 4 regulatory context(s); Uses regulatory sentence structure,119,True
